iter	RMSE
207	40.0507468
208	39.92572375
209	39.79484216
210	39.66940335
211	39.55209049
212	39.43189569
213	39.31514473
214	39.19959068
215	39.08399086
216	38.95561206
217	38.82735619
218	38.71255025
219	38.59834225
220	38.4803395
221	38.3712588
222	38.25783422
223	38.14524877
224	38.03083851
225	37.92255719
226	37.80831991
227	37.69588639
228	37.58515985
229	37.47188795
230	37.36278086
231	37.25490644
232	37.14296578
233	37.04192152
234	36.93127409
235	36.81732013
236	36.71216821
237	36.60434267
238	36.49995416
239	36.38761649
240	36.28059874
241	36.17661736
242	36.07064173
243	35.97218745
244	35.86617873
245	35.76942077
246	35.66667631
247	35.56939147
248	35.46870755
249	35.37094475
250	35.27423804
251	35.17492811
252	35.07245471
253	34.97181603
254	34.87585229
255	34.7801277
256	34.68439213
257	34.59379912
258	34.5013644
259	34.40748581
260	34.31619439
261	34.22344632
262	34.13517867
263	34.04421616
264	33.95887971
265	33.86757659
266	33.78193137
267	33.69215547
268	33.60702339
269	33.51742949
270	33.4253273
271	33.34182106
272	33.25752869
273	33.17418904
274	33.09266907
275	33.01009714
276	32.9286263
277	32.84792597
278	32.76904189
279	32.68141152
280	32.60091939
281	32.52083038
282	32.4391432
283	32.35557763
284	32.27901067
285	32.19649444
286	32.11665443
287	32.03448152
288	31.96572384
289	31.8897472
290	31.81882118
291	31.74135614
292	31.67532837
293	31.59756402
294	31.5209121
295	31.44422916
296	31.37122658
297	31.29473866
298	31.21799396
299	31.14130972
300	31.06958396
301	30.99571318
302	30.92393723
303	30.85192959
304	30.7831542
305	30.70760404
306	30.64215536
307	30.57044649
308	30.50025713
309	30.43858859
310	30.3759053
311	30.30249671
312	30.23991449
313	30.1736588
314	30.10278244
315	30.03392789
316	29.96659347
317	29.89891248
318	29.83754208
319	29.76992665
320	29.70445673
321	29.64051238
322	29.5779284
323	29.51498886
324	29.44546179
325	29.38023812
326	29.32324086
327	29.26465001
328	29.2052883
329	29.14214201
330	29.07857482
331	29.02169298
332	28.96069175
333	28.89588141
334	28.83398249
335	28.77926309
336	28.71968931
337	28.66335512
338	28.60116354
339	28.543057
340	28.48489502
341	28.42997104
342	28.37264017
343	28.31639511
344	28.25814124
345	28.20419661
346	28.14937066
347	28.09341855
348	28.03869155
349	27.9809835
350	27.92321676
351	27.86874234
352	27.81524311
353	27.76577443
354	27.70874489
355	27.65524141
356	27.60087519
357	27.54459735
358	27.49428299
359	27.44146618
360	27.38811597
361	27.33495545
362	27.28740278
363	27.23395576
364	27.18289082
365	27.13374696
366	27.08515574
367	27.03451383
368	26.98330721
369	26.93397773
370	26.88649034
371	26.83662087
372	26.79112466
373	26.74484933
374	26.70054359
375	26.65334335
376	26.60798949
377	26.56294526
378	26.5159147
379	26.4709234
380	26.42411921
381	26.38217942
382	26.33887942
383	26.29157152
384	26.24756885
385	26.20238349
386	26.15762934
387	26.11165181
388	26.06613939
389	26.0212844
390	25.97943613
391	25.93924535
392	25.89611186
393	25.85437617
394	25.80924516
395	25.76763008
396	25.7277906
397	25.68579748
398	25.6457242
399	25.60596674
400	25.56319794
401	25.52132185
402	25.47742013
403	25.43527683
404	25.39433841
405	25.35505579
406	25.3140108
407	25.27104682
408	25.23227503
409	25.19485545
410	25.15589296
411	25.11592712
412	25.07873151
413	25.0418746
414	25.00515829
415	24.96685179
416	24.92646889
417	24.89192146
418	24.85245638
419	24.81361286
420	24.77345634
421	24.73609264
422	24.70146269
423	24.66439213
424	24.62901708
425	24.59136561
426	24.55696354
427	24.52171117
428	24.48929856
429	24.45395327
430	24.41979288
431	24.38442055
432	24.34899139
433	24.31634439
434	24.28404652
435	24.24885018
436	24.21782432
437	24.18486766
438	24.14996397
439	24.11514774
440	24.08223989
441	24.04960625
442	24.0157722
443	23.98174659
444	23.94947351
445	23.91818454
446	23.88421418
447	23.85130088
448	23.81920163
449	23.78611665
450	23.75171413
451	23.71926324
452	23.68747769
453	23.65676094
454	23.62433146
455	23.59160404
456	23.56465269
457	23.53625587
458	23.5069638
459	23.47592348
460	23.44472073
461	23.41569485
462	23.38758524
463	23.35572698
464	23.32562355
465	23.29757211
466	23.2695818
467	23.23912309
468	23.21375222
469	23.1842918
470	23.15771901
471	23.12705052
472	23.099101
473	23.06837139
474	23.04147531
475	23.01405285
476	22.98678658
477	22.95879198
478	22.92799381
479	22.89975801
480	22.8729702
481	22.84516633
482	22.8180007
483	22.79285168
484	22.76517766
485	22.73881696
486	22.71595342
487	22.68869233
488	22.66290279
489	22.63519447
490	22.61041397
491	22.58438856
492	22.55915249
493	22.53341911
494	22.51058134
495	22.48279681
496	22.45624348
497	22.43275168
498	22.40282281
499	22.37535948
500	22.34711956
501	22.32285029
502	22.3002126
503	22.27592989
504	22.25323134
505	22.23110886
506	22.20443536
507	22.17956703
508	22.15288639
509	22.12725869
510	22.10331507
511	22.0815019
512	22.0567407
513	22.03315039
514	22.0081999
515	21.98498725
516	21.95997828
517	21.93390644
518	21.91082914
519	21.88867957
520	21.86457662
521	21.83996855
522	21.82105585
523	21.79698535
524	21.77500205
525	21.75202462
526	21.73107312
527	21.7094738
528	21.68728055
529	21.66497068
530	21.64574714
531	21.62409258
532	21.60274603
533	21.58143666
534	21.56023041
535	21.53880357
536	21.51529021
537	21.49209544
538	21.47041936
539	21.44631783
540	21.4258011
541	21.40380835
542	21.38402544
543	21.36437139
544	21.34108266
545	21.32025325
546	21.29970223
547	21.27802362
548	21.25833003
549	21.23690693
550	21.21464562
551	21.19770045
552	21.1755606
553	21.15447763
554	21.13139787
555	21.11174683
556	21.09085109
557	21.07171746
558	21.05153896
559	21.03166871
560	21.01074262
561	20.9918717
562	20.97183243
563	20.94971905
564	20.92712944
565	20.9071602
566	20.88641523
567	20.86911237
568	20.85110377
569	20.83381875
570	20.81476951
571	20.7928054
572	20.7723997
573	20.75121674
574	20.73305019
575	20.71546063
576	20.69739362
577	20.67968246
578	20.66315011
579	20.64096478
580	20.62184823
581	20.60151206
582	20.58344866
583	20.56325945
584	20.54763024
585	20.52890921
586	20.5106376
587	20.49305269
588	20.4792873
589	20.46208786
590	20.44633421
591	20.43026016
592	20.41417249
593	20.39754811
594	20.3811407
595	20.36456953
596	20.34706589
597	20.32763244
598	20.30876309
599	20.29273179
600	20.27632294
601	20.25686526
602	20.23951307
603	20.22220748
604	20.20510475
605	20.18481192
606	20.16770789
607	20.15181501
608	20.13258561
609	20.11408538
610	20.09696318
611	20.08014032
612	20.06666455
613	20.05086015
614	20.03555582
615	20.02139306
616	20.0024644
617	19.98570297
618	19.96864823
619	19.94978176
620	19.93450765
621	19.92130783
622	19.90581728
623	19.89067252
624	19.87509457
625	19.85985861
626	19.8448798
627	19.83134042
628	19.81327321
629	19.79862869
630	19.7836293
631	19.76673712
632	19.74992583
633	19.73271532
634	19.71522577
635	19.69698066
636	19.68132671
637	19.66456177
638	19.64989217
639	19.63379162
640	19.61968482
641	19.6027651
642	19.5832286
643	19.56977311
644	19.55347306
645	19.53838992
646	19.52429147
647	19.50944332
648	19.49637672
649	19.48281047
650	19.46828736
651	19.45084282
652	19.4387347
653	19.4254255
654	19.41196696
655	19.39914453
656	19.38150631
657	19.36703803
658	19.35216886
659	19.33723417
660	19.321773
661	19.30776584
662	19.2945209
663	19.27787401
664	19.26415722
665	19.25140531
666	19.23830138
667	19.22362109
668	19.20917916
669	19.19585437
670	19.18277514
671	19.16710881
672	19.15272717
673	19.13811666
674	19.12596326
675	19.10958576
676	19.09157348
677	19.07839218
678	19.06459867
679	19.04983635
680	19.0356647
681	19.02214527
682	19.00799196
683	18.99622554
684	18.98237
685	18.96666429
686	18.95204322
687	18.93790476
688	18.92545073
689	18.91480975
690	18.89992172
691	18.88705585
692	18.87441446
693	18.85804654
694	18.8436853
695	18.82905928
696	18.81599008
697	18.80163345
698	18.78657951
699	18.77417441
700	18.76188842
701	18.74656663
702	18.73480275
703	18.7213186
704	18.70625614
705	18.69213204
706	18.67967051
707	18.6687386
708	18.65607895
709	18.64333647
710	18.63132126
711	18.61790845
712	18.60683053
713	18.59395572
714	18.57953663
715	18.56455658
716	18.55186118
717	18.53992289
718	18.5286893
719	18.51824617
720	18.50474541
721	18.49292814
722	18.47808399
723	18.46772737
724	18.45457398
725	18.44359259
726	18.43023289
727	18.41870345
728	18.40572731
729	18.39439553
730	18.38542211
731	18.37313089
732	18.3630865
733	18.35152089
734	18.33780287
735	18.3277529
736	18.31427538
737	18.30080892
738	18.29085317
739	18.2754184
740	18.26420152
741	18.25231655
742	18.242576
743	18.2322908
744	18.21923715
745	18.20770285
746	18.1971497
747	18.18751406
748	18.17721565
749	18.16482888
750	18.15245386
751	18.14054771
752	18.12830199
753	18.1174814
754	18.10608213
755	18.09356275
756	18.08720864
757	18.07577536
758	18.0640886
759	18.05379734
760	18.04304724
761	18.03245736
762	18.01834847
763	18.00820956
764	17.99726343
765	17.9878665
766	17.9735848
767	17.96347436
768	17.94992064
769	17.93839534
770	17.92957537
771	17.91674587
772	17.90450165
773	17.89210487
774	17.88027888
775	17.86843426
776	17.85404384
777	17.84095727
778	17.83268745
779	17.82211667
780	17.81170452
781	17.80171665
782	17.79066043
783	17.77859895
784	17.76772548
785	17.75552599
786	17.74350016
787	17.73153267
788	17.71939628
789	17.70967962
790	17.69562038
791	17.68694481
792	17.67848054
793	17.6670766
794	17.65519265
795	17.64684934
796	17.63356977
797	17.62160954
798	17.61034237
799	17.59719862
800	17.58779233
801	17.5744968
802	17.56334721
803	17.55179106
804	17.5430353
805	17.53175021
806	17.52357497
807	17.51499415
808	17.50622898
809	17.49486323
810	17.48442968
811	17.47382474
812	17.46369949
813	17.45184289
814	17.44269896
815	17.43711802
816	17.42573844
817	17.41800078
818	17.40855488
819	17.39617053
820	17.38858694
821	17.38050975
822	17.36831462
823	17.35993201
824	17.35043753
825	17.33980774
826	17.33054935
827	17.32172475
828	17.31135661
829	17.29955166
830	17.28830054
831	17.28093477
832	17.27054536
833	17.25948022
834	17.25089422
835	17.23896262
836	17.22853902
837	17.21800996
838	17.20938831
839	17.1992883
840	17.18990613
841	17.17993766
842	17.17093017
843	17.16111659
844	17.14947594
845	17.13974905
846	17.13045081
847	17.12176361
848	17.11162484
849	17.10372295
850	17.09539026
851	17.08716403
852	17.07635655
853	17.06748716
854	17.05928919
855	17.05036557
856	17.04259935
857	17.03234272
858	17.02410967
859	17.01261536
860	17.00631567
861	16.9975503
862	16.98902717
863	16.9799298
864	16.9656396
865	16.95708653
866	16.94644941
867	16.93543162
868	16.92467273
869	16.91430242
870	16.90557444
871	16.89414356
872	16.88399286
873	16.87555183
874	16.86666423
875	16.8568619
876	16.84619119
877	16.83852209
878	16.82866543
879	16.81546484
880	16.80607929
881	16.7976862
882	16.78954336
883	16.78230609
884	16.77251625
885	16.76536086
886	16.75659554
887	16.74971599
888	16.73982135
889	16.72930472
890	16.7221588
891	16.71312004
892	16.70268175
893	16.69388079
894	16.68529515
895	16.67264979
896	16.66201516
897	16.65386488
898	16.64496723
899	16.63303633
900	16.62627961
901	16.61775688
902	16.60654833
903	16.59667043
904	16.58661229
905	16.57823265
906	16.56866805
907	16.55718478
908	16.54515332
909	16.53837496
910	16.53127169
911	16.52115232
912	16.51258922
913	16.50347204
914	16.49455264
915	16.48788007
916	16.48057002
917	16.46999418
918	16.46144844
919	16.45115125
920	16.44129204
921	16.43422689
922	16.42804086
923	16.41741369
924	16.41142468
925	16.40217591
926	16.39562598
927	16.3860838
928	16.37531698
929	16.36803139
930	16.35908329
931	16.34832853
932	16.34056857
933	16.3321027
934	16.32502829
935	16.31733717
936	16.31114233
937	16.30494116
938	16.29778014
939	16.28915102
940	16.28347385
941	16.2739039
942	16.26365191
943	16.25574746
944	16.24704883
945	16.2370657
946	16.22768229
947	16.21785457
948	16.20851009
949	16.19802333
950	16.1907131
951	16.17969557
952	16.17118718
953	16.16270775
954	16.15529321
955	16.14492732
956	16.13672204
957	16.12982885
958	16.11992978
959	16.11442691
960	16.10734917
961	16.09864596
962	16.09299397
963	16.08589363
964	16.07634411
965	16.06904885
966	16.05888012
967	16.0520885
968	16.04375394
969	16.03562222
970	16.02562176
971	16.0175596
972	16.00966438
973	16.00071784
974	15.99156603
975	15.98281228
976	15.97278681
977	15.96363877
978	15.95665263
979	15.9463491
980	15.93835253
981	15.9316447
982	15.92561372
983	15.91682246
984	15.90813071
985	15.90062157
986	15.89531064
987	15.88725474
988	15.88242655
989	15.87627965
990	15.86816858
991	15.86240261
992	15.85551992
993	15.84866553
994	15.84169835
995	15.83601261
996	15.8287261
997	15.82072758
998	15.81561046
999	15.8086714
