iter	Passed	Remaining
824	17942	3806
825	17962	3783
826	17981	3761
827	18003	3739
828	18023	3717
829	18042	3695
830	18061	3673
831	18080	3650
832	18100	3628
833	18119	3606
834	18139	3584
835	18159	3562
836	18179	3540
837	18199	3518
838	18219	3496
839	18239	3474
840	18259	3452
841	18278	3430
842	18314	3410
843	18351	3392
844	18385	3372
845	18414	3352
846	18434	3329
847	18454	3307
848	18475	3285
849	18494	3263
850	18522	3243
851	18545	3221
852	18566	3199
853	18584	3177
854	18605	3155
855	18625	3133
856	18645	3111
857	18665	3089
858	18684	3066
859	18705	3045
860	18726	3023
861	18745	3001
862	18764	2978
863	18783	2956
864	18805	2934
865	18826	2913
866	18845	2891
867	18865	2868
868	18884	2846
869	18905	2824
870	18925	2802
871	18946	2781
872	18968	2759
873	18991	2737
874	19028	2718
875	19062	2698
876	19095	2678
877	19121	2656
878	19140	2634
879	19160	2612
880	19179	2590
881	19198	2568
882	19218	2546
883	19238	2524
884	19258	2502
885	19276	2480
886	19295	2458
887	19315	2436
888	19336	2414
889	19356	2392
890	19374	2370
891	19394	2348
892	19414	2326
893	19433	2304
894	19453	2282
895	19472	2260
896	19492	2238
897	19514	2216
898	19547	2196
899	19566	2174
900	19586	2152
901	19605	2130
902	19626	2108
903	19646	2086
904	19665	2064
905	19685	2042
906	19704	2020
907	19723	1998
908	19744	1976
909	19764	1954
910	19783	1932
911	19816	1912
912	19839	1890
913	19860	1868
914	19880	1846
915	19900	1824
916	19919	1802
917	19939	1781
918	19961	1759
919	19990	1738
920	20009	1716
921	20030	1694
922	20048	1672
923	20069	1650
924	20090	1628
925	20109	1607
926	20128	1585
927	20148	1563
928	20167	1541
929	20186	1519
930	20207	1497
931	20227	1475
932	20247	1453
933	20267	1432
934	20286	1410
935	20306	1388
936	20326	1366
937	20346	1344
938	20366	1323
939	20385	1301
940	20405	1279
941	20426	1257
942	20446	1235
943	20467	1214
944	20487	1192
945	20508	1170
946	20527	1148
947	20629	1131
948	20649	1109
949	20669	1087
950	20688	1065
951	20708	1044
952	20731	1022
953	20750	1000
954	20770	978
955	20790	956
956	20810	935
957	20830	913
958	20849	891
959	20868	869
960	20888	847
961	20908	825
962	20927	804
963	20948	782
964	20968	760
965	20988	738
966	21007	716
967	21026	695
968	21048	673
969	21069	651
970	21089	629
971	21109	608
972	21129	586
973	21148	564
974	21168	542
975	21187	521
976	21208	499
977	21228	477
978	21247	455
979	21266	434
980	21290	412
981	21315	390
982	21338	369
983	21357	347
984	21377	325
985	21396	303
986	21416	282
987	21435	260
988	21455	238
989	21475	216
990	21495	195
991	21514	173
992	21533	151
993	21553	130
994	21572	108
995	21591	86
996	21611	65
997	21641	43
998	21661	21
999	21680	0
