iter	Passed	Remaining
345	6979	13192
346	6998	13170
347	7018	13149
348	7046	13144
349	7077	13143
350	7097	13122
351	7116	13099
352	7137	13081
353	7156	13059
354	7176	13038
355	7196	13018
356	7215	12996
357	7236	12977
358	7256	12956
359	7276	12936
360	7295	12914
361	7315	12892
362	7335	12872
363	7356	12852
364	7376	12832
365	7397	12814
366	7417	12793
367	7436	12771
368	7456	12750
369	7478	12733
370	7501	12717
371	7520	12695
372	7539	12673
373	7559	12653
374	7579	12631
375	7597	12608
376	7616	12586
377	7637	12566
378	7656	12544
379	7675	12523
380	7696	12503
381	7716	12483
382	7736	12462
383	7756	12442
384	7776	12421
385	7794	12398
386	7814	12377
387	7834	12356
388	7854	12337
389	7874	12316
390	7893	12294
391	7913	12274
392	7934	12254
393	7953	12233
394	7974	12213
395	7993	12192
396	8012	12169
397	8032	12149
398	8051	12128
399	8086	12130
400	8105	12108
401	8124	12086
402	8144	12065
403	8164	12045
404	8184	12023
405	8203	12001
406	8222	11979
407	8240	11957
408	8259	11935
409	8279	11913
410	8297	11890
411	8316	11869
412	8335	11847
413	8355	11826
414	8375	11806
415	8395	11786
416	8414	11764
417	8433	11742
418	8452	11720
419	8473	11701
420	8493	11680
421	8516	11664
422	8535	11643
423	8554	11621
424	8575	11601
425	8595	11581
426	8615	11560
427	8635	11540
428	8654	11519
429	8674	11498
430	8693	11476
431	8712	11455
432	8732	11435
433	8752	11414
434	8772	11394
435	8792	11373
436	8811	11351
437	8830	11330
438	8849	11308
439	8870	11290
440	8890	11269
441	8909	11247
442	8928	11226
443	8947	11204
444	8967	11184
445	8988	11164
446	9007	11143
447	9027	11123
448	9046	11101
449	9066	11081
450	9104	11082
451	9123	11061
452	9143	11040
453	9163	11020
454	9185	11002
455	9204	10980
456	9223	10959
457	9242	10937
458	9261	10916
459	9282	10896
460	9302	10876
461	9322	10855
462	9342	10835
463	9361	10814
464	9380	10792
465	9400	10771
466	9419	10750
467	9438	10728
468	9457	10707
469	9477	10687
470	9495	10665
471	9517	10646
472	9540	10629
473	9560	10609
474	9580	10588
475	9600	10568
476	9619	10546
477	9638	10526
478	9658	10505
479	9677	10484
480	9697	10463
481	9716	10441
482	9736	10421
483	9755	10400
484	9776	10380
485	9795	10359
486	9814	10337
487	9833	10316
488	9852	10295
489	9870	10273
490	9889	10252
491	9908	10230
492	9928	10210
493	9948	10189
494	9968	10169
495	9987	10148
496	10007	10128
497	10026	10107
498	10046	10086
499	10066	10066
500	10085	10045
501	10117	10037
502	10138	10017
503	10158	9996
504	10177	9975
505	10195	9953
506	10214	9932
507	10233	9911
508	10252	9890
509	10271	9869
510	10292	9848
511	10310	9827
512	10330	9807
513	10349	9785
514	10368	9764
515	10387	9743
516	10407	9722
517	10426	9701
518	10445	9680
519	10465	9660
520	10484	9639
521	10504	9619
522	10525	9599
523	10549	9583
524	10570	9563
525	10589	9543
526	10610	9523
527	10629	9501
528	10649	9481
529	10669	9462
530	10688	9440
531	10708	9420
532	10728	9399
533	10747	9378
534	10766	9357
535	10786	9337
536	10806	9317
537	10826	9297
538	10846	9276
539	10865	9255
540	10884	9234
541	10905	9215
542	10924	9194
543	10944	9173
544	10963	9152
545	10983	9132
546	11003	9112
547	11022	9091
548	11042	9071
549	11062	9051
550	11081	9030
551	11102	9010
552	11138	9003
553	11160	8984
554	11180	8964
555	11206	8949
556	11243	8942
557	11262	8921
558	11281	8900
559	11301	8879
560	11319	8858
561	11342	8839
562	11364	8821
563	11388	8803
564	11410	8784
565	11429	8764
566	11449	8743
567	11469	8723
568	11489	8702
569	11509	8682
570	11529	8661
571	11549	8641
572	11571	8623
573	11591	8602
574	11611	8582
575	11631	8562
576	11652	8542
577	11673	8522
578	11693	8502
579	11713	8481
580	11733	8461
581	11752	8440
582	11772	8420
583	11792	8400
584	11812	8379
585	11832	8359
586	11851	8338
587	11870	8317
588	11890	8297
589	11909	8276
590	11930	8256
591	11950	8236
592	11971	8216
593	11991	8195
594	12010	8175
595	12030	8155
596	12049	8134
597	12070	8114
598	12089	8093
599	12109	8072
600	12219	8112
601	12244	8094
602	12263	8073
603	12282	8052
604	12302	8032
605	12322	8011
606	12342	7990
607	12361	7970
608	12381	7949
609	12400	7928
610	12420	7907
611	12439	7886
612	12459	7865
613	12479	7845
614	12499	7824
615	12518	7803
616	12536	7782
617	12556	7761
618	12575	7740
619	12595	7719
620	12615	7699
621	12634	7678
622	12660	7661
623	12685	7643
624	12705	7623
625	12725	7602
626	12744	7581
627	12763	7560
628	12783	7539
629	12803	7519
630	12822	7498
631	12842	7477
632	12861	7457
633	12881	7436
634	12902	7416
635	12922	7395
636	12941	7374
637	12960	7353
638	12980	7333
639	13000	7312
640	13019	7291
641	13039	7271
642	13058	7250
643	13077	7229
644	13097	7208
645	13117	7188
646	13136	7167
647	13156	7146
648	13176	7126
649	13194	7104
650	13214	7084
651	13250	7072
652	13271	7052
653	13290	7031
654	13309	7010
655	13329	6989
656	13349	6969
657	13368	6948
658	13387	6927
659	13407	6907
660	13427	6886
661	13446	6865
662	13467	6845
663	13486	6824
664	13506	6803
665	13526	6783
666	13547	6763
667	13568	6743
668	13588	6722
669	13608	6702
670	13629	6682
671	13647	6661
672	13670	6642
673	13691	6622
674	13710	6601
675	13730	6580
676	13750	6560
677	13770	6539
678	13789	6519
679	13808	6498
680	13829	6478
681	13848	6457
682	13868	6436
683	13889	6416
684	13909	6396
685	13930	6376
686	13950	6355
687	13969	6334
688	13989	6314
689	14009	6294
690	14029	6273
691	14049	6253
692	14067	6232
693	14087	6211
694	14107	6191
695	14127	6170
696	14147	6150
697	14167	6129
698	14187	6109
699	14206	6088
700	14226	6068
701	14259	6053
702	14282	6034
703	14302	6013
704	14321	5992
705	14340	5971
706	14361	5951
707	14381	5931
708	14401	5910
709	14422	5890
710	14443	5870
711	14463	5850
712	14482	5829
713	14502	5809
714	14520	5788
715	14540	5767
716	14559	5746
717	14579	5726
718	14598	5705
719	14618	5684
720	14639	5665
721	14660	5644
722	14680	5624
723	14704	5605
724	14723	5584
725	14743	5564
726	14761	5543
727	14781	5522
728	14802	5502
729	14822	5482
730	14841	5461
731	14865	5442
732	14885	5421
733	14904	5401
734	14924	5380
735	14944	5360
736	14963	5339
737	14982	5318
738	15001	5298
739	15023	5278
740	15042	5257
741	15062	5237
742	15081	5216
743	15101	5196
744	15121	5175
745	15141	5155
746	15161	5135
747	15181	5114
748	15200	5094
749	15220	5073
750	15241	5053
751	15277	5038
752	15300	5018
753	15320	4998
754	15339	4977
755	15359	4957
756	15378	4936
757	15398	4916
758	15418	4895
759	15438	4875
760	15459	4855
761	15478	4834
762	15499	4814
763	15518	4793
764	15538	4773
765	15558	4752
766	15578	4732
767	15598	4711
768	15617	4691
769	15635	4670
770	15657	4650
771	15676	4629
772	15697	4609
773	15721	4590
774	15740	4569
775	15759	4549
776	15780	4529
777	15799	4508
778	15819	4487
779	15839	4467
780	15859	4447
781	15879	4426
782	15899	4406
783	15919	4385
784	15938	4365
785	15958	4344
786	15978	4324
787	15999	4304
788	16018	4283
789	16038	4263
790	16058	4243
791	16078	4222
792	16097	4201
793	16116	4181
794	16136	4161
795	16156	4140
796	16177	4120
797	16210	4103
798	16230	4082
799	16249	4062
800	16269	4041
801	16307	4026
802	16331	4006
803	16351	3986
804	16371	3965
805	16390	3945
806	16410	3924
807	16429	3904
808	16449	3883
809	16469	3863
810	16489	3842
811	16508	3822
812	16528	3801
813	16547	3781
814	16567	3760
815	16587	3740
816	16606	3719
817	16626	3699
818	16645	3678
819	16664	3658
820	16685	3637
821	16705	3617
822	16726	3597
823	16749	3577
824	16770	3557
825	16790	3536
826	16810	3516
827	16828	3495
828	16848	3475
829	16869	3455
830	16888	3434
831	16908	3414
832	16928	3393
833	16947	3373
834	16967	3352
835	16987	3332
836	17008	3312
837	17027	3291
838	17048	3271
839	17068	3251
840	17088	3230
841	17108	3210
842	17127	3189
843	17146	3169
844	17166	3148
845	17186	3128
846	17206	3108
847	17226	3087
848	17245	3067
849	17266	3047
850	17286	3026
851	17319	3008
852	17343	2988
853	17365	2968
854	17385	2948
855	17405	2928
856	17425	2907
857	17444	2887
858	17464	2866
859	17485	2846
860	17505	2826
861	17525	2805
862	17544	2785
863	17564	2764
864	17584	2744
865	17605	2724
866	17625	2703
867	17646	2683
868	17665	2662
869	17684	2642
870	17703	2622
871	17723	2601
872	17743	2581
873	17767	2561
874	17788	2541
875	17808	2520
876	17828	2500
877	17847	2479
878	17867	2459
879	17889	2439
880	17907	2418
881	17928	2398
882	17948	2378
883	17967	2357
884	17988	2337
885	18007	2317
886	18027	2296
887	18046	2276
888	18066	2255
889	18087	2235
890	18106	2215
891	18126	2194
892	18145	2174
893	18165	2153
894	18187	2133
895	18206	2113
896	18226	2092
897	18245	2072
898	18264	2051
899	18285	2031
900	18304	2011
901	18340	1992
902	18368	1973
903	18392	1953
904	18411	1932
905	18431	1912
906	18450	1891
907	18469	1871
908	18488	1850
909	18509	1830
910	18528	1810
911	18548	1789
912	18568	1769
913	18587	1748
914	18607	1728
915	18627	1708
916	18647	1687
917	18666	1667
918	18686	1647
919	18705	1626
920	18727	1606
921	18746	1585
922	18766	1565
923	18790	1545
924	18809	1525
925	18830	1504
926	18849	1484
927	18868	1463
928	18888	1443
929	18908	1423
930	18927	1402
931	18947	1382
932	18966	1362
933	18986	1341
934	19007	1321
935	19026	1300
936	19045	1280
937	19065	1260
938	19084	1239
939	19105	1219
940	19125	1199
941	19144	1178
942	19163	1158
943	19182	1137
944	19201	1117
945	19223	1097
946	19244	1077
947	19264	1056
948	19282	1036
949	19303	1015
950	19323	995
951	19362	976
952	19386	956
953	19406	935
954	19425	915
955	19445	894
956	19463	874
957	19482	854
958	19501	833
959	19522	813
960	19541	793
961	19561	772
962	19581	752
963	19600	731
964	19621	711
965	19640	691
966	19659	670
967	19679	650
968	19699	630
969	19718	609
970	19738	589
971	19759	569
972	19779	548
973	19803	528
974	19824	508
975	19843	487
976	19862	467
977	19881	447
978	19900	426
979	19921	406
980	19941	386
981	19960	365
982	19980	345
983	19999	325
984	20021	304
985	20040	284
986	20060	264
987	20080	243
988	20100	223
989	20120	203
990	20139	182
991	20158	162
992	20177	142
993	20197	121
994	20218	101
995	20238	81
996	20257	60
997	20277	40
998	20296	20
999	20317	0
