iter	RMSE
241	36.63412959
242	36.53235365
243	36.43231081
244	36.33439891
245	36.23956413
246	36.15109853
247	36.04973155
248	35.94874372
249	35.84902195
250	35.75279961
251	35.65603587
252	35.56940631
253	35.4765399
254	35.37426843
255	35.27733578
256	35.18146862
257	35.09394118
258	34.9952891
259	34.90383692
260	34.81518518
261	34.71995791
262	34.62223264
263	34.53118181
264	34.44009115
265	34.35867328
266	34.28095035
267	34.19399065
268	34.10306185
269	34.01241522
270	33.92762564
271	33.84520589
272	33.75716993
273	33.66996417
274	33.58994821
275	33.51201651
276	33.42790177
277	33.34157911
278	33.25848968
279	33.17381666
280	33.09044814
281	33.00979738
282	32.93086043
283	32.8431934
284	32.75988557
285	32.68647511
286	32.60850157
287	32.5343721
288	32.46684436
289	32.38883273
290	32.31115787
291	32.24411467
292	32.17119695
293	32.09835684
294	32.02378088
295	31.95603405
296	31.88089126
297	31.81115742
298	31.73784221
299	31.66129986
300	31.59221042
301	31.52195602
302	31.45612597
303	31.3888254
304	31.31928486
305	31.2490018
306	31.18443407
307	31.11629519
308	31.04950871
309	30.9785547
310	30.90681412
311	30.84448012
312	30.77577055
313	30.70830153
314	30.64169502
315	30.5762629
316	30.51443623
317	30.44664324
318	30.37971463
319	30.31174634
320	30.24720965
321	30.18319926
322	30.12461512
323	30.06216841
324	30.00181117
325	29.94059311
326	29.87584568
327	29.81302132
328	29.75222553
329	29.69781553
330	29.6338375
331	29.57034749
332	29.50878604
333	29.44521903
334	29.38976845
335	29.32864556
336	29.26498837
337	29.20919185
338	29.1511073
339	29.09430022
340	29.03646975
341	28.98069022
342	28.92331318
343	28.87141058
344	28.8115627
345	28.75807132
346	28.7028374
347	28.65150898
348	28.59579302
349	28.54074798
350	28.4826074
351	28.42827852
352	28.37154125
353	28.31540247
354	28.26536099
355	28.21203599
356	28.15797594
357	28.10230498
358	28.05369814
359	27.99868489
360	27.94576614
361	27.89490296
362	27.84586992
363	27.79788758
364	27.74809209
365	27.69417172
366	27.64293129
367	27.59403701
368	27.54559151
369	27.49565504
370	27.44984806
371	27.40526774
372	27.36014129
373	27.31428793
374	27.26780286
375	27.2223094
376	27.17556503
377	27.12996529
378	27.08290142
379	27.03610972
380	26.99371574
381	26.94747062
382	26.90390052
383	26.85744704
384	26.81265811
385	26.7669823
386	26.71995612
387	26.67597911
388	26.63547348
389	26.59092947
390	26.55073585
391	26.50742957
392	26.46350615
393	26.41899673
394	26.37359217
395	26.33211278
396	26.28747085
397	26.24537286
398	26.2031873
399	26.15835661
400	26.1200006
401	26.08042961
402	26.03910688
403	25.99955171
404	25.95862259
405	25.91726655
406	25.8776746
407	25.83909185
408	25.80000449
409	25.76139678
410	25.72185165
411	25.68370542
412	25.64537847
413	25.60613493
414	25.56882205
415	25.53246113
416	25.4952782
417	25.45752893
418	25.42123398
419	25.38532383
420	25.35239279
421	25.31555885
422	25.28041514
423	25.24664629
424	25.20954479
425	25.17157176
426	25.13870924
427	25.10365562
428	25.06825867
429	25.03573159
430	25.00139826
431	24.96560136
432	24.93112952
433	24.89804821
434	24.86151884
435	24.82729211
436	24.79143803
437	24.75632966
438	24.72592141
439	24.69285984
440	24.65903865
441	24.62273601
442	24.58729422
443	24.55528774
444	24.52266926
445	24.48840163
446	24.45815017
447	24.42797644
448	24.39438763
449	24.36101845
450	24.33122982
451	24.29709226
452	24.26413949
453	24.23055709
454	24.19937021
455	24.16617304
456	24.13397747
457	24.10279084
458	24.07257903
459	24.03930547
460	24.00796221
461	23.97702618
462	23.94690969
463	23.91863066
464	23.88917183
465	23.8601694
466	23.83025326
467	23.79928604
468	23.77179564
469	23.74353999
470	23.71690536
471	23.68622163
472	23.6585555
473	23.62873691
474	23.60024064
475	23.57050377
476	23.54581078
477	23.51629062
478	23.49037204
479	23.46294225
480	23.43402437
481	23.4074296
482	23.37806737
483	23.34976918
484	23.32342142
485	23.29506777
486	23.26759805
487	23.24443199
488	23.21512819
489	23.1873343
490	23.16271502
491	23.13629636
492	23.11069926
493	23.08559484
494	23.05914178
495	23.03409356
496	23.00820631
497	22.98222342
498	22.95734555
499	22.93201039
500	22.90784511
501	22.88449748
502	22.85529724
503	22.82811615
504	22.80495484
505	22.77595751
506	22.7530067
507	22.72972229
508	22.70304935
509	22.67968431
510	22.65523735
511	22.63144694
512	22.60808683
513	22.5819492
514	22.56041541
515	22.5366938
516	22.5163056
517	22.48987403
518	22.4660038
519	22.44165945
520	22.41736698
521	22.39203121
522	22.36703054
523	22.34206181
524	22.31925935
525	22.29506281
526	22.27203849
527	22.24763951
528	22.22322959
529	22.20293761
530	22.1800199
531	22.15879384
532	22.13727727
533	22.11804518
534	22.09390374
535	22.0649647
536	22.042873
537	22.0225077
538	22.00349031
539	21.98394644
540	21.96311025
541	21.94495132
542	21.92160481
543	21.90215467
544	21.88281973
545	21.86084381
546	21.8419473
547	21.82058158
548	21.8002676
549	21.7780396
550	21.75897743
551	21.73781827
552	21.71572899
553	21.69062774
554	21.67430155
555	21.65131571
556	21.63114895
557	21.60981472
558	21.59152783
559	21.57033851
560	21.55080414
561	21.53123445
562	21.51093925
563	21.49269329
564	21.47306667
565	21.45333527
566	21.43516371
567	21.41417352
568	21.3969487
569	21.3773263
570	21.355983
571	21.33546327
572	21.31645608
573	21.2963061
574	21.27933306
575	21.26016818
576	21.24028455
577	21.22366586
578	21.20224499
579	21.18509046
580	21.16654012
581	21.15168903
582	21.13441493
583	21.11492086
584	21.09557034
585	21.07357908
586	21.05478689
587	21.03742737
588	21.01660567
589	21.00060817
590	20.97995231
591	20.96131882
592	20.94388318
593	20.92510027
594	20.90688563
595	20.88819124
596	20.87111125
597	20.85363403
598	20.83711204
599	20.81939286
600	20.80387958
601	20.78512138
602	20.76942429
603	20.75044431
604	20.73321909
605	20.71743638
606	20.69911256
607	20.68429005
608	20.6681719
609	20.64764716
610	20.62937318
611	20.60969415
612	20.59459671
613	20.57666681
614	20.55744366
615	20.54305956
616	20.52818983
617	20.51269506
618	20.49684635
619	20.48074715
620	20.46534168
621	20.45129096
622	20.43507203
623	20.41645654
624	20.4007073
625	20.38564893
626	20.37053288
627	20.35321675
628	20.33699743
629	20.31837848
630	20.30108556
631	20.28675941
632	20.27051703
633	20.25362127
634	20.23569811
635	20.22038799
636	20.20307335
637	20.18702817
638	20.1703842
639	20.15616388
640	20.14315691
641	20.12761095
642	20.11486651
643	20.09943157
644	20.08462417
645	20.07117783
646	20.05497067
647	20.04092615
648	20.02641222
649	20.01348163
650	19.99841088
651	19.98644998
652	19.96985695
653	19.95250364
654	19.93837645
655	19.92588696
656	19.90612037
657	19.88853764
658	19.87408833
659	19.85817474
660	19.84229733
661	19.82296548
662	19.80602594
663	19.78992592
664	19.77206386
665	19.76092134
666	19.74707681
667	19.73208147
668	19.71966874
669	19.70380302
670	19.6915255
671	19.679753
672	19.66660734
673	19.64987452
674	19.63633185
675	19.62357475
676	19.60874282
677	19.59239389
678	19.57932206
679	19.56827244
680	19.55210413
681	19.53740283
682	19.52193923
683	19.5062491
684	19.4932011
685	19.48302831
686	19.47051453
687	19.45722331
688	19.442877
689	19.43183723
690	19.41881566
691	19.40216013
692	19.38699451
693	19.37604085
694	19.36241141
695	19.34792124
696	19.33450426
697	19.32010628
698	19.30783221
699	19.29586065
700	19.28375296
701	19.26935614
702	19.25599106
703	19.24059056
704	19.23034281
705	19.21764832
706	19.20684537
707	19.19516344
708	19.18700686
709	19.17429181
710	19.16011902
711	19.1495919
712	19.13550495
713	19.12361845
714	19.11240322
715	19.09971335
716	19.085872
717	19.07461093
718	19.06366757
719	19.05031252
720	19.03795752
721	19.02484375
722	19.01208061
723	19.00245781
724	18.99022841
725	18.9783497
726	18.96374291
727	18.95420439
728	18.93919966
729	18.92554803
730	18.91473458
731	18.90263287
732	18.89301828
733	18.88034361
734	18.86904837
735	18.8589733
736	18.84718847
737	18.8356917
738	18.8266784
739	18.81721149
740	18.80560974
741	18.79435205
742	18.78243582
743	18.76939021
744	18.75734508
745	18.74483949
746	18.7331489
747	18.72084896
748	18.71172972
749	18.70064037
750	18.68792229
751	18.67751485
752	18.66359643
753	18.65474365
754	18.64617
755	18.63262841
756	18.62383623
757	18.6126696
758	18.6060603
759	18.59839005
760	18.58583977
761	18.57473453
762	18.56296903
763	18.55323333
764	18.54242696
765	18.5311001
766	18.51700991
767	18.50720575
768	18.49385006
769	18.48614526
770	18.47602622
771	18.4656224
772	18.45328762
773	18.44274834
774	18.43114705
775	18.42327377
776	18.41173359
777	18.40069863
778	18.38929938
779	18.37391426
780	18.36006425
781	18.346747
782	18.33667721
783	18.32627653
784	18.31680447
785	18.30638266
786	18.29587077
787	18.28460117
788	18.27478863
789	18.26338266
790	18.25112843
791	18.24145813
792	18.23113569
793	18.21876497
794	18.20707946
795	18.19584624
796	18.18391375
797	18.17167797
798	18.16018455
799	18.15119041
800	18.14344784
801	18.13486043
802	18.12644585
803	18.1135565
804	18.10132067
805	18.09309174
806	18.08354558
807	18.07347496
808	18.06299893
809	18.05154197
810	18.04030692
811	18.03153478
812	18.02033308
813	18.00715727
814	17.99784448
815	17.98528043
816	17.97591486
817	17.96697367
818	17.9567134
819	17.94619092
820	17.93627572
821	17.92603633
822	17.91770466
823	17.90864253
824	17.89886211
825	17.88929138
826	17.87985766
827	17.87044943
828	17.86209314
829	17.85131334
830	17.84358404
831	17.83187997
832	17.82065806
833	17.8103464
834	17.80045141
835	17.79463635
836	17.7858824
837	17.77793864
838	17.76961385
839	17.75821476
840	17.75085602
841	17.74349219
842	17.7342854
843	17.72708935
844	17.716496
845	17.70775977
846	17.7000785
847	17.69306149
848	17.68323554
849	17.67092771
850	17.66142508
851	17.65122181
852	17.64158683
853	17.63028102
854	17.62187081
855	17.61209605
856	17.601724
857	17.59251544
858	17.5820015
859	17.57108534
860	17.56411305
861	17.55403031
862	17.54609951
863	17.53504979
864	17.52660362
865	17.51711529
866	17.5101856
867	17.50028
868	17.4897369
869	17.48098926
870	17.47207432
871	17.46645147
872	17.45483371
873	17.44496839
874	17.43612023
875	17.42787775
876	17.41647907
877	17.40467504
878	17.39428977
879	17.38595874
880	17.37670934
881	17.36607587
882	17.35770817
883	17.35080767
884	17.34353167
885	17.33556514
886	17.32550385
887	17.31988028
888	17.31149436
889	17.30552396
890	17.29602987
891	17.28851459
892	17.27973277
893	17.27206202
894	17.26177237
895	17.25314209
896	17.24498285
897	17.23739995
898	17.22959139
899	17.22306527
900	17.21210188
901	17.20490915
902	17.19313772
903	17.18605072
904	17.17822723
905	17.1680588
906	17.15846614
907	17.1517961
908	17.14446769
909	17.13417669
910	17.12458133
911	17.11707939
912	17.10683425
913	17.09796094
914	17.08688245
915	17.08096431
916	17.07233718
917	17.06515958
918	17.05842962
919	17.05026554
920	17.04197753
921	17.03374096
922	17.02557689
923	17.01994326
924	17.01454695
925	17.00893803
926	16.99976321
927	16.98919819
928	16.98076858
929	16.97334108
930	16.96653775
931	16.9557541
932	16.94523044
933	16.93665276
934	16.9285105
935	16.92368377
936	16.91408532
937	16.90422826
938	16.89946996
939	16.89119724
940	16.88204646
941	16.87630167
942	16.86903664
943	16.85951595
944	16.85106133
945	16.84302821
946	16.83664697
947	16.82981399
948	16.82334404
949	16.81812429
950	16.81046613
951	16.80435096
952	16.79714685
953	16.79109541
954	16.78556881
955	16.77965441
956	16.77168205
957	16.76463707
958	16.76004289
959	16.75379099
960	16.74411122
961	16.73592857
962	16.72657512
963	16.72149868
964	16.71205415
965	16.70455394
966	16.69819336
967	16.69143843
968	16.68267303
969	16.67417589
970	16.66651187
971	16.65808374
972	16.64959547
973	16.64325917
974	16.63470516
975	16.62518916
976	16.61740546
977	16.6118453
978	16.60589669
979	16.59659606
980	16.59062579
981	16.58287106
982	16.573866
983	16.56814683
984	16.55839767
985	16.55229316
986	16.54788753
987	16.54288272
988	16.53706514
989	16.53137926
990	16.52696197
991	16.51736724
992	16.51114933
993	16.50444005
994	16.4985075
995	16.49421638
996	16.48962668
997	16.48327713
998	16.47435171
999	16.46723861
