iter	Passed	Remaining
404	9071	13327
405	9096	13308
406	9120	13288
407	9147	13273
408	9172	13253
409	9195	13232
410	9219	13212
411	9244	13192
412	9268	13173
413	9293	13154
414	9319	13137
415	9346	13121
416	9372	13104
417	9395	13081
418	9429	13074
419	9458	13062
420	9483	13042
421	9512	13028
422	9535	13007
423	9558	12984
424	9579	12960
425	9602	12938
426	9624	12914
427	9645	12891
428	9666	12866
429	9687	12841
430	9708	12817
431	9729	12792
432	9750	12767
433	9771	12743
434	9792	12718
435	9813	12694
436	9837	12674
437	9859	12650
438	9880	12625
439	9901	12602
440	9922	12577
441	9943	12552
442	9964	12528
443	9985	12504
444	10006	12479
445	10028	12457
446	10049	12433
447	10070	12408
448	10091	12383
449	10112	12359
450	10132	12334
451	10152	12309
452	10173	12283
453	10193	12259
454	10213	12233
455	10233	12208
456	10253	12182
457	10273	12158
458	10293	12132
459	10314	12108
460	10334	12082
461	10355	12058
462	10374	12033
463	10394	12007
464	10415	11983
465	10438	11962
466	10461	11940
467	10483	11917
468	10506	11895
469	10529	11873
470	10549	11848
471	10571	11825
472	10591	11800
473	10611	11775
474	10631	11750
475	10651	11726
476	10672	11701
477	10692	11677
478	10712	11652
479	10732	11627
480	10752	11602
481	10772	11576
482	10791	11551
483	10812	11527
484	10832	11502
485	10852	11478
486	10872	11453
487	10892	11428
488	10912	11403
489	10933	11379
490	10953	11355
491	10974	11331
492	10995	11307
493	11015	11283
494	11037	11260
495	11059	11237
496	11080	11214
497	11102	11191
498	11124	11168
499	11145	11145
500	11166	11121
501	11185	11096
502	11206	11072
503	11226	11048
504	11246	11023
505	11267	10999
506	11288	10976
507	11309	10953
508	11329	10928
509	11350	10905
510	11370	10880
511	11390	10856
512	11411	10832
513	11432	10809
514	11454	10786
515	11475	10763
516	11498	10742
517	11519	10718
518	11540	10695
519	11561	10672
520	11583	10650
521	11604	10625
522	11624	10601
523	11644	10577
524	11664	10553
525	11685	10530
526	11708	10508
527	11728	10484
528	11749	10461
529	11769	10437
530	11790	10414
531	11812	10391
532	11832	10367
533	11853	10344
534	11874	10320
535	11895	10297
536	11919	10276
537	11939	10253
538	11959	10229
539	11980	10205
540	12001	10182
541	12022	10159
542	12045	10137
543	12066	10114
544	12087	10091
545	12107	10067
546	12128	10043
547	12147	10019
548	12170	9998
549	12192	9975
550	12215	9954
551	12238	9932
552	12261	9911
553	12283	9888
554	12304	9866
555	12326	9843
556	12347	9820
557	12368	9797
558	12390	9775
559	12411	9752
560	12432	9728
561	12453	9705
562	12475	9683
563	12496	9660
564	12517	9637
565	12538	9614
566	12561	9592
567	12582	9570
568	12604	9547
569	12625	9524
570	12646	9501
571	12667	9478
572	12688	9455
573	12709	9432
574	12731	9410
575	12751	9386
576	12772	9363
577	12792	9339
578	12813	9316
579	12833	9293
580	12854	9270
581	12874	9246
582	12894	9223
583	12917	9201
584	12937	9177
585	12960	9156
586	12981	9133
587	13003	9111
588	13026	9089
589	13049	9068
590	13070	9045
591	13090	9021
592	13111	8999
593	13134	8977
594	13158	8956
595	13180	8934
596	13203	8913
597	13225	8890
598	13247	8868
599	13267	8845
600	13290	8823
601	13311	8800
602	13331	8777
603	13352	8754
604	13373	8731
605	13393	8708
606	13413	8684
607	13433	8661
608	13453	8637
609	13476	8616
610	13498	8594
611	13519	8570
612	13539	8547
613	13559	8524
614	13583	8503
615	13607	8482
616	13629	8460
617	13651	8438
618	13671	8414
619	13691	8391
620	13712	8368
621	13735	8347
622	13758	8325
623	13781	8304
624	13803	8282
625	13825	8259
626	13847	8237
627	13869	8215
628	13891	8193
629	13912	8170
630	13934	8148
631	13955	8126
632	13977	8103
633	14000	8082
634	14022	8060
635	14045	8038
636	14070	8017
637	14092	7995
638	14113	7973
639	14134	7950
640	14154	7927
641	14174	7904
642	14195	7881
643	14215	7858
644	14235	7835
645	14258	7813
646	14280	7791
647	14302	7769
648	14323	7746
649	14346	7725
650	14368	7702
651	14388	7679
652	14409	7657
653	14429	7634
654	14449	7610
655	14472	7589
656	14496	7568
657	14525	7549
658	14559	7533
659	14591	7516
660	14616	7496
661	14640	7474
662	14662	7452
663	14683	7430
664	14706	7408
665	14730	7387
666	14751	7364
667	14774	7342
668	14798	7321
669	14823	7301
670	14845	7278
671	14867	7256
672	14890	7235
673	14914	7214
674	14936	7191
675	14957	7168
676	14979	7146
677	15000	7124
678	15023	7102
679	15045	7080
680	15071	7060
681	15093	7037
682	15116	7016
683	15138	6994
684	15160	6971
685	15182	6949
686	15204	6927
687	15225	6904
688	15247	6882
689	15269	6860
690	15292	6838
691	15312	6815
692	15333	6792
693	15353	6769
694	15373	6746
695	15393	6723
696	15413	6700
697	15433	6677
698	15453	6654
699	15473	6631
700	15494	6609
701	15515	6586
702	15536	6563
703	15557	6541
704	15577	6518
705	15597	6495
706	15619	6473
707	15640	6450
708	15662	6428
709	15692	6409
710	15724	6391
711	15753	6372
712	15781	6352
713	15803	6330
714	15823	6307
715	15842	6284
716	15863	6261
717	15883	6238
718	15903	6215
719	15924	6192
720	15945	6170
721	15965	6147
722	15985	6124
723	16005	6101
724	16025	6078
725	16046	6055
726	16070	6034
727	16092	6012
728	16112	5989
729	16132	5966
730	16153	5944
731	16173	5921
732	16193	5898
733	16214	5875
734	16234	5853
735	16254	5830
736	16274	5807
737	16295	5784
738	16314	5761
739	16334	5739
740	16354	5716
741	16374	5693
742	16395	5671
743	16419	5649
744	16445	5628
745	16468	5607
746	16490	5584
747	16510	5562
748	16530	5539
749	16553	5517
750	16575	5495
751	16595	5473
752	16615	5450
753	16636	5427
754	16657	5405
755	16679	5383
756	16701	5361
757	16723	5339
758	16746	5317
759	16768	5295
760	16789	5272
761	16811	5250
762	16833	5228
763	16854	5206
764	16876	5184
765	16898	5162
766	16921	5140
767	16944	5118
768	16966	5096
769	16989	5074
770	17014	5053
771	17037	5031
772	17058	5009
773	17085	4988
774	17108	4966
775	17130	4944
776	17151	4922
777	17173	4900
778	17193	4877
779	17214	4855
780	17235	4833
781	17256	4810
782	17276	4787
783	17296	4765
784	17315	4742
785	17335	4719
786	17356	4697
787	17377	4675
788	17396	4652
789	17418	4630
790	17438	4607
791	17459	4585
792	17479	4562
793	17500	4540
794	17524	4518
795	17546	4496
796	17566	4474
797	17586	4451
798	17607	4429
799	17629	4407
800	17653	4385
801	17676	4363
802	17698	4342
803	17721	4320
804	17743	4298
805	17766	4276
806	17789	4254
807	17796	4228
808	17818	4206
809	17840	4184
810	17863	4163
811	17886	4141
812	17907	4118
813	17928	4096
814	17948	4074
815	17970	4052
816	17991	4029
817	18013	4007
818	18034	3985
819	18057	3963
820	18080	3942
821	18102	3919
822	18123	3897
823	18145	3875
824	18167	3853
825	18191	3832
826	18217	3810
827	18243	3789
828	18271	3768
829	18297	3747
830	18317	3725
831	18338	3702
832	18359	3680
833	18379	3658
834	18400	3636
835	18421	3613
836	18443	3591
837	18464	3569
838	18485	3547
839	18506	3525
840	18528	3503
841	18548	3480
842	18569	3458
843	18592	3436
844	18612	3414
845	18633	3391
846	18654	3369
847	18675	3347
848	18696	3325
849	18717	3303
850	18738	3280
851	18759	3258
852	18780	3236
853	18800	3214
854	18820	3191
855	18841	3169
856	18861	3147
857	18881	3124
858	18902	3102
859	18923	3080
860	18943	3058
861	18963	3035
862	18982	3013
863	19003	2991
864	19023	2968
865	19042	2946
866	19062	2924
867	19085	2902
868	19106	2880
869	19126	2857
870	19146	2835
871	19168	2813
872	19187	2791
873	19207	2769
874	19227	2746
875	19247	2724
876	19267	2702
877	19287	2680
878	19309	2658
879	19330	2636
880	19351	2613
881	19373	2591
882	19395	2569
883	19415	2547
884	19436	2525
885	19457	2503
886	19478	2481
887	19501	2459
888	19522	2437
889	19542	2415
890	19563	2393
891	19584	2371
892	19605	2349
893	19627	2327
894	19647	2304
895	19669	2283
896	19689	2260
897	19710	2238
898	19731	2216
899	19752	2194
900	19774	2172
901	19794	2150
902	19813	2128
903	19834	2106
904	19855	2084
905	19877	2062
906	19897	2040
907	19917	2018
908	19938	1996
909	19959	1974
910	19981	1952
911	20001	1930
912	20021	1907
913	20042	1885
914	20063	1863
915	20083	1841
916	20108	1820
917	20129	1798
918	20149	1775
919	20169	1753
920	20192	1732
921	20215	1710
922	20237	1688
923	20257	1666
924	20279	1644
925	20300	1622
926	20321	1600
927	20341	1578
928	20361	1556
929	20381	1534
930	20401	1512
931	20421	1490
932	20444	1468
933	20466	1446
934	20488	1424
935	20510	1402
936	20532	1380
937	20555	1358
938	20577	1336
939	20600	1314
940	20622	1293
941	20645	1271
942	20667	1249
943	20689	1227
944	20712	1205
945	20736	1183
946	20759	1161
947	20783	1140
948	20805	1118
949	20829	1096
950	20850	1074
951	20870	1052
952	20890	1030
953	20911	1008
954	20933	986
955	20954	964
956	20974	942
957	20995	920
958	21016	898
959	21037	876
960	21058	854
961	21078	832
962	21105	810
963	21126	788
964	21147	766
965	21166	744
966	21187	723
967	21211	701
968	21235	679
969	21274	657
970	21307	636
971	21341	614
972	21364	592
973	21388	570
974	21410	548
975	21434	527
976	21458	505
977	21481	483
978	21505	461
979	21530	439
980	21554	417
981	21578	395
982	21602	373
983	21626	351
984	21649	329
985	21671	307
986	21696	285
987	21721	263
988	21744	241
989	21766	219
990	21791	197
991	21817	175
992	21846	154
993	21865	131
994	21888	109
995	21908	87
996	21928	65
997	21948	43
998	21968	21
999	21988	0
